Source,Target
22272207,1391278478
22272207,34732474
22272207,1388468724
22272207,22671038
22272207,262738336
22272207,1083514172
22272207,308194956
22272207,183094956
22272207,25378645
22272207,19400710
22272207,5438392
22272207,437881521
22272207,16571346
22272207,68045824
22272207,127715416
22272207,289057332
22272207,41424108
22272207,636399574
22272207,973186604
22272207,33078999
22272207,235656847
22272207,273509348
22272207,1271379180
22272207,76252023
22272207,115982408
22272207,93560450
22272207,457287384
22272207,944664816
22272207,250764047
22272207,76868649
22272207,438654331
22272207,377000058
22272207,38274026
807091,18197580
807091,277624111
807091,147810506
807091,85919340
807091,125901761
807091,31280383
807091,164402700
807091,46185001
807091,2491191
807091,51463344
807091,142818316
807091,135543725
807091,104026544
807091,112962217
807091,95952643
807091,22147010
807091,66403042
807091,11554732
807091,96841142
807091,102130561
807091,30138120
807091,15745139
807091,14199461
807091,12528
807091,18695316
807091,16717271
807091,62581962
807091,35851797
807091,16727540
807091,62290422
807091,58380329
807091,24656622
807091,20598245
807091,38786575
807091,789913
807091,44719895
807091,34644903
807091,42675611
807091,42864997
807091,37316678
807091,22316978
807091,17121762
807091,15430203
807091,29698058
807091,33999908
807091,8305712
807091,10230222
807091,18609139
807091,23554196
807091,24474818
807091,31798688
21836215,2927758254
21836215,17930811
21836215,9729502
21836215,569569550
21836215,16151730
21836215,21388935
21836215,992151
21836215,44771048
21836215,20
21836215,12
21836215,22451914
21836215,2529971
21836215,37570179
21836215,816653
21836215,813286
21836215,1000591
21836215,10078
21836215,6273552
21836215,360314217
21836215,635523
21836215,15247745
21836215,25803657
21836215,1409051
21836215,1566521
21836215,14319626
21836215,5615152
21836215,735983
21836215,33893924
21836215,3452911
21836215,1979921
21836215,20655586
21836215,3565111
21836215,20263710
21836215,10013512
21836215,15085933
21836215,1385531
21836215,48528914
21836215,55613326
21836215,10638782
21836215,24171550
21836215,54311699
21836215,16992373
21836215,50514264
21836215,21331299
21836215,6723292
21836215,18059104
21836215,16727535
21836215,47027616
21836215,45818415
21836215,1697421
145414456,14550673
145414456,720421454534307840
145414456,19192224
145414456,260201976
145414456,16314021
145414456,14714760
145414456,36823
145414456,2324768486
145414456,2216675940
145414456,634734888
145414456,56768257
145414456,20951512
145414456,51119308
145414456,257591704
145414456,209647947
145414456,21380227
145414456,6974622
145414456,98021417
145414456,494242928
145414456,2341526276
145414456,633204881
145414456,61589913
145414456,16305330
145414456,3418972445
145414456,2834114436
145414456,1345579976
145414456,185397767
145414456,29442313
145414456,1339835893
145414456,1093090866
145414456,1330457336
145414456,1051494818
145414456,161801527
145414456,8161232
145414456,1364930179
145414456,2776676325
145414456,120421348
145414456,2910061872
145414456,2425800904
145414456,2308520198
145414456,38125898
145414456,36395921
145414456,2740228405
145414456,2444399461
145414456,1626797408
145414456,1947400370
145414456,16299301
145414456,2972879756
145414456,262896054
145414456,3030221782
145414456,27544470
330314718,210765002
330314718,52011506
330314718,379676224
330314718,37179947
330314718,44346246
330314718,340804953
330314718,402644344
330314718,376941906
330314718,177184425
330314718,140179936
330314718,17280626
330314718,92316342
330314718,42872166
330314718,246496793
330314718,271680211
330314718,360537397
330314718,345579259
330314718,365611239
330314718,17602909
330314718,275827529
330314718,355448674
330314718,15907720
330314718,145617446
330314718,289508717
330314718,274917474
330314718,20184220
330314718,43071119
330314718,317954015
330314718,206122860
330314718,122099948
330314718,353137716
330314718,26200401
330314718,25106239
330314718,21309637
330314718,112891214
330314718,347223151
330314718,153037085
330314718,105584068
330314718,20067778
330314718,93842035
330314718,20369971
330314718,18981982
330314718,1391451
330314718,323164648
330314718,13058232
330314718,21571746
330314718,40463810
330314718,20137730
330314718,312723484
330314718,27651508
330314718,41601594
330314718,323125246
330314718,57377610
37591209,52376183
37591209,30313925
37591209,14676022
37591209,15833031
37591209,42074224
37591209,15209668
37591209,210046461
37591209,41501407
37591209,100632088
37591209,14466538
37591209,320980540
37591209,14511951
72921072,187091075
72921072,1589383064
72921072,3008900885
72921072,2987102202
72921072,3104918779
72921072,481737342
72921072,4726588206
72921072,717569442276777984
72921072,3166264798
72921072,1850333580
72921072,532675988
72921072,40788228
72921072,16014522
72921072,17567828
72921072,361008296
72921072,4297922967
72921072,38882171
72921072,40601552
72921072,244085908
72921072,542693861
72921072,25926142
72921072,4249826728
72921072,164029981
72921072,2859702526
72921072,381916299
72921072,1911740538
72921072,1407855932
72921072,2740695153
72921072,3342934864
72921072,5583
72921072,934399189
72921072,4855230641
72921072,2852380691
72921072,712779203863818241
72921072,703525029884108800
72921072,3959725703
72921072,930174438
72921072,703136774
72921072,707263697442447360
72921072,3214680089
72921072,1720224709
72921072,4189017853
72921072,704398305304793088
72921072,2704577472
72921072,3637523779
72921072,247226680
72921072,4853872077
72921072,1354824595
72921072,262137642
2220632524,500704345
2220632524,46748542
2220632524,32621370
2220632524,40589317
2220632524,5695632
2220632524,41939678
2220632524,15485441
2220632524,2831691707
2220632524,1930410200
2220632524,27911944
2220632524,394820370
2220632524,874528326
2220632524,294099108
2220632524,29451235
2220632524,166712246
162965678,3125154047
162965678,1398457218
162965678,2479965576
162965678,4853877373
162965678,166293108
162965678,889579592
162965678,73284645
162965678,28399797
162965678,1897969111
162965678,174970798
162965678,108275802
162965678,2312609288
162965678,2430607902
162965678,2427499363
162965678,1638654294
162965678,2757305676
162965678,1252547748
162965678,601144011
162965678,2370787236
162965678,461558727
162965678,2370874585
162965678,3231038202
162965678,3376786851
162965678,30090568
162965678,2940545469
162965678,60784269
162965678,25692368
162965678,874594010
162965678,10231422
162965678,123450038
162965678,24907140
162965678,216115216
162965678,288530864
162965678,519881038
162965678,17444636
162965678,1166392982
162965678,513979170
162965678,71015502
162965678,173387493
162965678,96665193
162965678,181849237
16102224,377716434
16102224,46887764
16102224,818181434
16102224,3065762934
16102224,253253039
16102224,98504605
16102224,30201677
16102224,21454307
16102224,220492780
16102224,14590100
16102224,16694698
16102224,27758112
16102224,2514446353
16102224,1526571326
16102224,218674661
16102224,252390026
16102224,635608354
16102224,1733491530
16102224,271695443
16102224,161735205
16102224,2970213497
16102224,13957092
16102224,2517988075
16102224,2189550037
16102224,1118451
16102224,133448051
16102224,14232444
16102224,337691890
16102224,3185833824
16102224,1947707047
16102224,21131816
16102224,73147728
16102224,224156640
16102224,36968942
16102224,3071363998
16102224,144286635
16102224,35588181
16102224,3004344277
16102224,35681338
16102224,380624747
16102224,229268386
16102224,1951849920
16102224,600041291
16102224,2849904401
16102224,2859357149
16102224,927285830
16102224,2749660840
16102224,1227289362
16102224,142157505
16102224,46300262
45058539,95103136
45058539,521321191
45058539,15640215
45058539,145650762
45058539,25011356
45058539,369080557
45058539,2402547174
45058539,276954409
45058539,628440012
45058539,1847812502
45058539,2353704329
45058539,1330457336
45058539,57067366
45058539,1873888970
45058539,1168767098
45058539,2293801837
45058539,201788296
45058539,1729465892
45058539,90011799
45058539,323996342
45058539,352067908
45058539,844135526
45058539,1407954247
45058539,154316432
45058539,392560474
45058539,288471451
45058539,120794438
45058539,268467329
45058539,532574991
45058539,36669114
45058539,211257601
45058539,419680366
45058539,276350891
45058539,205847259
45058539,415120205
45058539,25140345
45058539,28172379
45058539,130594732
45058539,308236331
45058539,53802703
45058539,41796688
45058539,275575393
45058539,38542891
45058539,16727535
45058539,27088527
45058539,22806080
45058539,25763275
45058539,20392090
45058539,20353962
45058539,21041679
2184575402,2541687685
2184575402,1399616828
2184575402,706588877
2184575402,123659049
2184575402,3081684267
2184575402,4901645103
2184575402,1946915665
2184575402,539921785
2184575402,184738358
2184575402,2152610869
2184575402,453795792
2184575402,2654756838
2184575402,238530666
2184575402,25233746
2184575402,2151425346
2184575402,3003721181
2184575402,2282657185
2184575402,3878861117
2184575402,3004080293
2184575402,3027831155
2184575402,3136200257
2184575402,4589134047
2184575402,1038232951
2184575402,498273412
2184575402,247289799
2184575402,222452914
2184575402,2332331
2184575402,41151780
2184575402,48081738
2184575402,3118984821
2184575402,2875306083
2184575402,1315089158
2184575402,2816886570
2184575402,1011519270
2184575402,358712273
2184575402,1229502078
2184575402,456657075
2184575402,3299746419
2184575402,2657399338
2184575402,3191980005
2184575402,1569189272
2184575402,3823412183
2184575402,2576691948
2184575402,1397443610
2184575402,271147561
2184575402,1720506438
2184575402,368957412
2184575402,87291724
2184575402,1183537717
2184575402,360531696
2184575402,2279869223
2184575402,217502501
2184575402,104782752
2184575402,10395692
2184575402,3318946371
4152046613,2210559153
4152046613,1891748329
4152046613,2342056953
4152046613,3654138678
4152046613,4049967747
4152046613,1016051143
4152046613,3153228576
4152046613,2949776155
4152046613,3307857938
4152046613,3300585925
4152046613,2203298052
4152046613,434368309
4152046613,2343757438
4152046613,1675379917
4152046613,2885207923
4152046613,4071546993
4152046613,1892704914
4152046613,2936144630
4152046613,3292658593
4152046613,804599941
4152046613,2473975812
4152046613,824823991
4152046613,3302524560
4152046613,984100376
4152046613,2274920403
4152046613,2801723376
4152046613,3021447562
4152046613,2842121652
4152046613,2703920383
4152046613,2892979236
4152046613,1611827120
4152046613,2379323029
4152046613,2914828176
4152046613,3279915559
4152046613,700832083
4152046613,3567027573
4152046613,1314113688
4152046613,1500231949
4152046613,2458609431
4152046613,2716494535
4152046613,3765049399
4152046613,3239814540
4152046613,4154187603
4152046613,2354951924
4152046613,2904103115
3136361064,3130795288
3136361064,2870848881
3136361064,3294625995
3136361064,222556688
3136361064,356026306
3136361064,4771357974
3136361064,54144927
3136361064,38445526
3136361064,87210400
3136361064,1105693836
3136361064,49190993
3136361064,25201796
3136361064,3307929149
3136361064,37303975
3136361064,5402612
3136361064,81969192
3136361064,2741118918
3136361064,3303792334
3136361064,612111900
3136361064,1571033083
3136361064,496398882
3136361064,778070725
3136361064,594033541
3136361064,2542292933
3136361064,28931314
3136361064,2289886363
3136361064,20015311
3136361064,1951806654
3136361064,1959789751
3136361064,2282269938
3136361064,42167738
3136361064,81305054
3136361064,837570356
3136361064,14878054
3136361064,2675603562
3136361064,1189699364
3136361064,3321678879
3136361064,341804806
3136361064,611038354
3136361064,239621529
3136361064,2153166998
3136361064,15425171
3136361064,2848606449
3136361064,16883349
3136361064,15066876
3136361064,19290985
3136361064,187519559
3136361064,225096209
3136361064,2895149862
3136361064,28894027
3136361064,29979814
3136361064,559884014
3136361064,19030517
3136361064,1031111136
473347014,524438536
473347014,721428291924664321
473347014,727598884336373760
473347014,710083802509529088
473347014,728565963025690624
473347014,2373068873
473347014,728429389264891904
473347014,4049299394
473347014,251964963
473347014,996223610
473347014,975126374
473347014,1613453616
473347014,2225082004
473347014,443605700
473347014,2244852793
473347014,162381827
473347014,1270806594
473347014,1725280514
473347014,1188493148
473347014,3218948965
473347014,415757029
473347014,729378182
473347014,2468320301
473347014,397119209
473347014,520378615
473347014,1382009090
473347014,978857996
473347014,484590332
473347014,2483800271
473347014,2950457826
473347014,1373248927
473347014,2503158050
473347014,2989717443
473347014,1676071446
473347014,1617909674
473347014,2975456671
473347014,1589398735
473347014,2955282140
473347014,519482153
473347014,1507620164
473347014,724494066
473347014,2803487084
473347014,2476658250
473347014,2946680864
473347014,489672752
473347014,2194749056
473347014,3029226646
473347014,1150816332
280827427,4572901821
280827427,3185837153
280827427,722429608264646656
280827427,716780818140700672
280827427,714880252095373313
280827427,1925578574
280827427,80386105
280827427,710533987316400129
280827427,3702669852
280827427,4861957501
280827427,291793812
280827427,100906237
280827427,3297778964
280827427,1619862349
280827427,3352326767
280827427,80868794
280827427,2290294212
280827427,3322438176
280827427,100708506
280827427,3948640959
280827427,763017438
280827427,3062117956
280827427,2368679353
280827427,27268080
280827427,3188819034
280827427,548757187
280827427,225096209
280827427,2893372832
280827427,1421542783
280827427,500620889
280827427,424562477
280827427,1472477456
280827427,1270620150
280827427,987849932
280827427,339722887
280827427,958706821
280827427,1870105466
280827427,2331850984
280827427,2499987537
280827427,2671359468
280827427,2701511788
280827427,2704965173
280827427,2714305738
280827427,2533712994
280827427,2523428653
280827427,2542945566
280827427,2543289055
280827427,2586166804
280827427,2467154762
280827427,2496500576
280827427,2508864054
280827427,2442176206
280827427,2420899561
280827427,2396577024
280827427,2435919056
332085632,242245578
332085632,1520006918
332085632,186331359
332085632,518724674
332085632,229724396
332085632,139399835
332085632,49159849
332085632,351740382
332085632,355784391
332085632,131102007
332085632,4898515875
332085632,2881964587
332085632,886207832
332085632,66339576
332085632,634714422
332085632,2914606409
332085632,3296777624
332085632,982981290
332085632,8487622
332085632,495211603
332085632,432895323
332085632,1137373160
332085632,2761843375
332085632,3011361614
332085632,1214722428
332085632,527526077
332085632,383112039
332085632,98388319
332085632,3235871559
332085632,336820040
332085632,45812597
332085632,14499829
332085632,14159148
332085632,244754630
332085632,1072915220
332085632,382245758
332085632,2657809982
332085632,2664150240
332085632,5402612
332085632,1652541
332085632,807095
332085632,1953756349
332085632,352998870
332085632,313456015
147530070,35985504
147530070,83472953
147530070,2295511306
147530070,3834964048
147530070,27152199
147530070,407474584
147530070,142836170
147530070,327705831
147530070,847441092
147530070,169464077
147530070,30734168
147530070,631556544
147530070,44577650
147530070,35620031
147530070,352915957
147530070,62573969
147530070,252234103
147530070,350122269
147530070,148587486
147530070,43667360
147530070,296632597
147530070,195343185
147530070,292889013
147530070,316330001
147530070,22952068
147530070,51035950
147530070,448219635
147530070,44358141
147530070,431338936
147530070,59921515
147530070,170175571
147530070,416271434
147530070,49957069
147530070,78018983
147530070,174837758
147530070,297967607
147530070,435459890
147530070,369250972
147530070,321269761
147530070,357358533
147530070,411457295
147530070,313306717
147530070,299786204
147530070,321268834
147530070,372863344
147530070,34418641
147530070,235065965
3577709712,19252824
3577709712,23433736
3577709712,2792219988
3577709712,4431919102
3577709712,27195114
3577709712,20322929
3577709712,17915334
3577709712,185487499
3577709712,222365692
3577709712,785876233
3577709712,47293316
3577709712,209322255
3577709712,38962467
3577709712,113554884
3577709712,271257645
3577709712,121850996
3577709712,326408388
3577709712,36565774
3577709712,97082856
3577709712,336071389
3577709712,1231841528
3577709712,166270127
3577709712,540306317
3577709712,1606123050
3577709712,17812635
3577709712,2377182310
3577709712,274222499
3577709712,63265599
3577709712,72209384
3577709712,309721848
3577709712,24115377
3577709712,98856170
3577709712,223207611
3577709712,228034186
3577709712,254614708
3577709712,267364447
3577709712,274835816
3577709712,290957354
3577709712,275709682
3577709712,295482940
3577709712,324142339
3577709712,480154391
3577709712,3439736053
3577709712,581971753
3577709712,311066537
3577709712,2365041157
3577709712,2735545620
3577709712,60217242
3577709712,366415053
3577709712,340124655
154106317,831380689
154106317,4844993365
154106317,23797068
154106317,40833500
154106317,2589232436
154106317,2956641530
154106317,2224038979
154106317,2576483653
154106317,32812244
154106317,167691830
154106317,2362814713
154106317,2798707459
154106317,2869777025
154106317,2522476592
154106317,2340870368
154106317,2580252997
154106317,2564143939
154106317,2688272562
154106317,1587521689
154106317,2502751358
154106317,2645317153
2989906891,947328684
2989906891,2539296944
2989906891,2616465756
2989906891,2459529432
2989906891,3068207059
2989906891,2902414692
2989906891,3186642217
2989906891,2582316931
2989906891,3118853040
2989906891,3115559503
2989906891,2542377589
2989906891,2751988478
2989906891,3108362113
2989906891,1478898097
2989906891,389495030
2989906891,2329591003
2989906891,2896707043
2989906891,1339078507
2989906891,2957014897
2989906891,3129197996
2989906891,3059592810
2989906891,3135660900
2989906891,2336602285
2989906891,2903194410
2989906891,2569423057
2989906891,3141190375
2989906891,1945057086
2989906891,3146337867
2989906891,3144982117
2989906891,2728315303
2989906891,3148063621
2989906891,3104079642
2989906891,2156676356
2989906891,3149312756
2989906891,3083516508
2989906891,2170458894
2989906891,2286847272
2989906891,3115408662
2989906891,3088559244
2989906891,3142798340
2989906891,2188463634
2989906891,3170482266
2989906891,3141924252
2989906891,3021438144
2989906891,3059491520
2989906891,75538813
2989906891,1842709692
2989906891,2961957073
2989906891,3188191238
2989906891,2820391670
2989906891,2336672598
2989906891,2901290048
2989906891,2587182043
4663261641,718695612938657792
4663261641,838378363
4663261641,4822464562
4663261641,4336775421
4663261641,4767694575
4663261641,4349802743
4663261641,316350482
4663261641,525523305
4663261641,462581923
4663261641,723312883
4663261641,1853359238
4663261641,1350737083
4663261641,428057140
4663261641,1639206810
4663261641,617655576
4663261641,2738961590
4663261641,2890286352
4663261641,4241721313
4663261641,701229802
4663261641,403588002
4663261641,559482876
4663261641,2904290642
4663261641,333098757
4663261641,2937251190
4663261641,2607808141
4663261641,2890112190
4663261641,1874325470
4663261641,2904431791
4663261641,504759437
4663261641,3033877700
4663261641,486045313
4663261641,2836566816
4663261641,2998096490
4663261641,3300553740
4663261641,4309285294
4663261641,3320547570
4663261641,2245548526
4663261641,4168504762
4663261641,3018630869
4663261641,556568836
4663261641,1949025506
4663261641,2887565150
4663261641,1047323611
4663261641,946365206
4663261641,1180589276
4663261641,2438975670
4663261641,2320817800
4663261641,1326612295
144187870,3733400954
144187870,1343705630
144187870,90584679
144187870,3146909257
144187870,111760780
144187870,2945603552
144187870,112436086
144187870,49523489
144187870,79701100
144187870,2508914088
144187870,1582161432
144187870,1056862670
144187870,73672187
144187870,43041891
144187870,64695621
144187870,1389630770
144187870,58166411
144187870,141555072
144187870,889915560
144187870,240534103
144187870,393742490
144187870,500713106
144187870,500704345
144187870,42592466
144187870,414437416
144187870,204399467
144187870,94327539
144187870,202589378
144187870,132122316
144187870,111858223
144187870,103196936
144187870,159010591
144187870,147524938
144187870,79715674
144187870,97398640
144187870,93303104
144187870,13058232
144187870,78927261
144187870,95889815
144187870,70856570
144187870,103000793
144187870,94084616
1927408956,1855162670
1927408956,1704989844
1927408956,500704345
1927408956,21265748
1927408956,365603329
1927408956,2492071747
1927408956,3023720505
1927408956,16886925
1927408956,275170584
1927408956,53592466
1927408956,14846766
1927408956,28785486
1927408956,22784458
1927408956,741628662
1927408956,29782223
1927408956,5695632
1927408956,272474550
1927408956,2602243418
1927408956,397706029
1927408956,2332641540
1927408956,25170188
1927408956,26329195
1927408956,16530463
1927408956,21114672
1927408956,20995729
1927408956,390541240
1927408956,21507023
1927408956,210667042
1927408956,15169017
1927408956,2788670857
1927408956,168494509
1927408956,46680555
1927408956,2990403009
1927408956,46471314
1927408956,714465188
1927408956,261803186
1927408956,16684965
1927408956,2355365814
1927408956,18335757
1927408956,206188527
1927408956,245971211
1927408956,2163879769
1927408956,5875352
1927408956,166013345
1927408956,132223801
1927408956,80711060
1927408956,709221882
132286052,721450572172423168
132286052,4430940856
132286052,4503271047
132286052,572069077
132286052,622890723
132286052,498654011
132286052,349616603
132286052,891802393
132286052,2811327318
132286052,253248529
132286052,3092665965
132286052,3311187268
132286052,19615729
132286052,3372207633
132286052,2891947528
132286052,2798753304
132286052,633823362
132286052,154663673
132286052,761486023
132286052,1960631532
132286052,17871178
132286052,728300168
132286052,48917686
132286052,953265811
132286052,2296040304
132286052,1405849136
132286052,492028206
132286052,353767358
132286052,216753411
132286052,1296094939
132286052,405258290
132286052,460703623
132286052,297311082
132286052,1291310941
132286052,169117975
132286052,2451247994
132286052,618375470
132286052,114297281
132286052,20556562
132286052,1678644463
132286052,511704585
132286052,111712108
132286052,220268083
132286052,484633035
47928225,62271361
47928225,15943630
47928225,342601720
47928225,22498978
47928225,327509864
47928225,89046705
47928225,372040282
47928225,62624845
47928225,2293306411
47928225,18133736
47928225,2188931119
47928225,2511594980
47928225,564306087
47928225,101284436
47928225,2798867203
47928225,1358005760
47928225,18395177
47928225,310403
47928225,1703473398
47928225,3104899092
47928225,36727908
47928225,632383913
47928225,66552964
47928225,302204453
47928225,3890597062
47928225,1680362934
47928225,712938992
47928225,419955896
47928225,3045939368
47928225,3316624223
47928225,755113
47928225,2429631054
47928225,62421706
47928225,3030534412
47928225,120940205
47928225,2854314700
47928225,163469664
47928225,16372047
47928225,137501905
47928225,239057318
47928225,31196251
47928225,40983194
47928225,22448639
47928225,2756606900
47928225,2812579453
47928225,74911392
47928225,30042135
47928225,30106099
47928225,87052877
47928225,1375391942
47928225,1929092694
47928225,622269816
47928225,2780910752
47928225,1536791610
16610628,2574871814
16610628,22314368
16610628,4831760212
16610628,2517988075
16610628,295985057
16610628,243535527
16610628,16703835
16610628,27382372
16610628,323314335
16610628,27963070
16610628,2863284887
16610628,1280366832
16610628,414858678
16610628,96848379
16610628,1016342540
16610628,17973724
16610628,19143584
16610628,343256461
16610628,524813804
16610628,35097545
16610628,18223439
16610628,245063923
16610628,217135025
16610628,237335431
16610628,189500791
16610628,425687972
16610628,1053225666
16610628,735095724
16610628,56918538
16610628,15302733
16610628,190452316
16610628,1237234046
16610628,1260258446
16610628,44650514
16610628,262713657
16610628,56431113
16610628,35404381
16610628,171244964
16610628,876849193
16610628,568002197
16610628,528794879
16610628,453578414
16610628,14585679
16610628,16130619
16610628,21090871
16610628,14485579
16610628,110319366
16610628,17221189
16610628,16675438
16610628,339101503
16610628,330535936
16610628,24772720
441413421,340726089
441413421,998003624
441413421,44780752
441413421,43860173
441413421,363280439
441413421,105352170
441413421,27531031
441413421,136123870
441413421,75913112
441413421,303854534
441413421,276711483
441413421,21342916
441413421,179025108
441413421,36445161
441413421,813286
441413421,15526922
441413421,22338000
441413421,148204812
441413421,201889049
441413421,23400381
441413421,22046914
441413421,84003307
441413421,360296128
441413421,414699908
441413421,31229088
441413421,343958206
441413421,261551535
441413421,387949543
441413421,42791170
441413421,343172294
441413421,447377084
441413421,60494035
441413421,19139193
441413421,18278629
441413421,22498452
441413421,24544724
441413421,23795109
441413421,17234097
441413421,25709412
441413421,34609769
441413421,209317188
441413421,118780443
441413421,18220175
441413421,19791490
441413421,385925178
441413421,266326079
441413421,281074952
441413421,404350904
4742049737,485182129
4742049737,7280572
4742049737,54791458
4742049737,303806325
4742049737,16295454
4742049737,50004938
4742049737,1223101
4742049737,12848262
4742049737,382177545
4742049737,22292529
4742049737,19025957
4742049737,53184267
4742049737,16351521
4742049737,8736882
4742049737,19000033
1346805883,1421199236
1346805883,2465249578
1346805883,3305241659
1346805883,2858539590
1346805883,3817662917
1346805883,2597893443
1346805883,3021561950
1346805883,2469601681
1346805883,1316125813
1346805883,2908046230
1346805883,3214997370
1346805883,268137295
1346805883,978756570
1346805883,2707647803
1346805883,2953276270
1346805883,303487992
1346805883,2739078513
1346805883,431758441
1346805883,436169879
1346805883,419798765
1346805883,470594715
1346805883,3002684953
1346805883,1960517534
1346805883,318582854
1346805883,1478679054
1346805883,2940977227
1346805883,345808170
1346805883,2748541137
1346805883,825240776
1346805883,179279481
1346805883,530841310
1346805883,1904438234
1346805883,1466236086
1346805883,68087896
1346805883,974247841
1346805883,900309692
1346805883,1647179016
1346805883,1692785827
1346805883,2869113335
1163427092,257297822
1163427092,1087319065
1163427092,272386102
1163427092,447414812
1163427092,111109547
1163427092,624109061
1163427092,2326484480
1163427092,1252546741
1163427092,1355474551
1163427092,58239211
1163427092,2934408482
1163427092,266695897
1163427092,3688416101
1163427092,73627474
1163427092,172424362
1163427092,2820022985
1163427092,3413927817
1163427092,586049147
1163427092,723903634635919360
1163427092,142732544
1163427092,532647567
1163427092,4876109883
1163427092,3243582550
1163427092,1075598208
1163427092,723943840281964544
1163427092,332256185
1163427092,724260108692250625
1163427092,4919477805
1163427092,717731529351364608
1163427092,2920553827
1163427092,724269312144453632
1163427092,22290005
1163427092,96307231
1163427092,30876713
1163427092,1144030424
1163427092,724302674779217921
1163427092,2901624635
1163427092,3349704545
1163427092,4496468740
1163427092,290946278
1163427092,723193310064439296
1163427092,190428530
1163427092,724253049858957312
1163427092,365006383
1163427092,352617241
1163427092,38265492
1163427092,316028740
1119837114,2485621808
1119837114,403634454
1119837114,3230183566
1119837114,2227476776
1119837114,2307567462
1119837114,3119602732
1119837114,551069210
1119837114,474191050
1119837114,136004952
1119837114,831472058
1119837114,2197545620
1119837114,138752758
1119837114,300980434
1119837114,1223568284
1119837114,10199452
1119837114,1400039868
1119837114,65718562
1119837114,2303799212
1119837114,90838667
1119837114,1683243218
1119837114,227822593
1119837114,1950674174
1119837114,32359921
1119837114,50816953
1119837114,23395438
1119837114,570479913
1119837114,15018904
1119837114,22075773
1119837114,1633824440
1119837114,33561792
1119837114,75085414
1119837114,172747707
1119837114,17514619
1119837114,59475108
1119837114,2331905114
1119837114,2304668454
1119837114,16468500
1119837114,1114960621
1119837114,32120454
1119837114,715792298
1119837114,17308326
1119837114,2211388136
1484884916,2437074968
1484884916,56431113
1484884916,21796484
1484884916,113426988
1484884916,1068263263
1484884916,308983079
1484884916,962252628
1484884916,143072928
1484884916,183144918
1484884916,24670042
1484884916,245929428
1484884916,38509235
1484884916,415438487
1484884916,1452644372
1484884916,131600688
1484884916,19290942
1484884916,99376396
1484884916,1325232817
1484884916,49296671
1484884916,814849994
1484884916,2807033936
1484884916,523025653
1484884916,3640890497
1484884916,2573309124
1484884916,127537612
1484884916,194399035
1484884916,451307988
1484884916,3260815250
1484884916,3083770685
1484884916,25311070
1484884916,17185109
1484884916,37184485
1484884916,91977125
1484884916,40218894
1484884916,275011151
1484884916,98639651
1484884916,338921863
1484884916,453267862
1484884916,43064962
1484884916,452816961
1484884916,43932737
1484884916,1875565040
1484884916,832892286
1484884916,2699354257
1484884916,313278236
1484884916,54598980
1484884916,2383868750
1484884916,359900235
1484884916,2377427954
1484884916,551677862
1484884916,2841147083
1484884916,18719384
1484884916,904069632
195030017,582726398
195030017,710533987316400129
195030017,34863776
195030017,19412404
195030017,4925828339
195030017,1122480236
195030017,2997764061
195030017,3702669852
195030017,710375905873494016
195030017,710908819799416833
195030017,19802846
195030017,4867349355
195030017,113458292
195030017,113061485
195030017,1282197158
195030017,1873539488
195030017,164695128
195030017,2505084745
195030017,4330910969
195030017,50062613
195030017,453321264
195030017,300642262
195030017,382370203
195030017,4794182534
195030017,708009857958486016
195030017,292898176
195030017,1263148512
195030017,101297831
195030017,385741477
195030017,2732944034
195030017,703983715
195030017,3180697014
195030017,400188508
195030017,118199365
195030017,49470129
195030017,2840915387
195030017,17686959
195030017,374108016
195030017,2424639350
195030017,703262033727365120
195030017,4187444843
195030017,1869575251
195030017,157099071
195030017,3151702404
195030017,1607176868
195030017,326021185
195030017,32168059
195030017,96399170
195030017,20332563
195030017,815680
195030017,2806004678
195030017,4149690013
195030017,2785853141
195030017,75093949
195030017,3322438176
195030017,1952905440
195030017,1508717120
195030017,2433194094
2651708190,422512845
2651708190,18278282
2651708190,79890469
2651708190,43982535
2651708190,15738710
2651708190,69070394
2651708190,166440355
2651708190,39547342
2651708190,2633726257
2651708190,1437180746
2651708190,52038171
2651708190,29206353
2651708190,515722353
2651708190,71339449
2651708190,262310943
2651708190,112915037
2651708190,1222639789
2651708190,368703433
2651708190,250831586
2651708190,27744721
2651708190,110895343
2651708190,89556802
2651708190,141664648
2651708190,7517222
20000926,38463707
20000926,41776029
20000926,21898577
20000926,19246696
20000926,107223558
20000926,14427372
20000926,140408686
20000926,437013817
20000926,206399801
20000926,46160955
20000926,1347227364
20000926,70762994
20000926,2250817740
20000926,23151657
20000926,59274959
20000926,34991229
20000926,303993978
20000926,240749186
20000926,330482448
20000926,358416470
20000926,41900822
20000926,14660933
20000926,158456034
20000926,141366895
20000926,19746393
20000926,17977954
20000926,63870858
20000926,625954923
20000926,2236171836
20000926,102434738
20000926,872286002
20000926,105881669
20000926,107272115
20000926,127899192
20000926,23088792
20000926,2456867905
20000926,93306677
20000926,27122407
20000926,175525187
20000926,14882900
20000926,44886859
20000926,17093617
20000926,17221464
20000926,784304
20000926,9720292
20000926,19941799
2212693262,218630503
2212693262,83988085
2212693262,1916703956
2212693262,4917407325
2212693262,272216174
2212693262,350153860
2212693262,4766813476
2212693262,708288661956255744
2212693262,4862371413
2212693262,721430139800825856
2212693262,3151759650
2212693262,714551821105111040
2212693262,253526986
2212693262,709885906015166464
2212693262,3365384589
